onset;duration;period;division;bar;beat;tatum;beat_duration;signature;pitch;phrase_id;phrase_begin
0.0;0.75;3;1;1;1;1;0.5;"""3/8""";74;1;1
0.75;0.25;3;2;1;2;2;0.5;"""3/8""";76;1;0
1.0;0.5;3;1;1;3;1;0.5;"""3/8""";74;1;0
1.5;0.5;3;1;2;1;1;0.5;"""3/8""";71;1;0
2.0;0.5;3;1;2;2;1;0.5;"""3/8""";69;1;0
2.5;0.5;3;1;2;3;1;0.5;"""3/8""";71;1;0
3.0;0.5;3;1;3;1;1;0.5;"""3/8""";67;1;0
3.5;0.5;3;1;3;2;1;0.5;"""3/8""";66;1;0
4.0;0.5;3;1;3;3;1;0.5;"""3/8""";67;1;0
4.5;1.0;3;1;4;1;1;0.5;"""3/8""";62;1;0
6.0;0.75;3;1;5;1;1;0.5;"""3/8""";74;2;1
6.75;0.25;3;2;5;2;2;0.5;"""3/8""";76;2;0
7.0;0.5;3;1;5;3;1;0.5;"""3/8""";74;2;0
7.5;0.5;3;1;6;1;1;0.5;"""3/8""";71;2;0
8.0;0.5;3;1;6;2;1;0.5;"""3/8""";69;2;0
8.5;0.5;3;1;6;3;1;0.5;"""3/8""";71;2;0
9.0;0.5;3;1;7;1;1;0.5;"""3/8""";67;2;0
9.5;0.5;3;1;7;2;1;0.5;"""3/8""";66;2;0
10.0;0.5;3;1;7;3;1;0.5;"""3/8""";67;2;0
10.5;1.0;3;1;8;1;1;0.5;"""3/8""";62;2;0
12.0;0.75;3;1;9;1;1;0.5;"""3/8""";67;3;1
12.75;0.25;3;2;9;2;2;0.5;"""3/8""";66;3;0
13.0;0.5;3;1;9;3;1;0.5;"""3/8""";67;3;0
13.5;0.75;3;1;10;1;1;0.5;"""3/8""";69;3;0
14.25;0.25;3;2;10;2;2;0.5;"""3/8""";67;3;0
14.5;0.5;3;1;10;3;1;0.5;"""3/8""";69;3;0
15.0;0.5;3;1;11;1;1;0.5;"""3/8""";74;3;0
15.5;0.5;3;1;11;2;1;0.5;"""3/8""";74;3;0
16.0;0.5;3;1;11;3;1;0.5;"""3/8""";74;3;0
16.5;1.0;3;1;12;1;1;0.5;"""3/8""";69;3;0
17.5;0.5;3;1;12;3;1;0.5;"""3/8""";72;4;1
18.0;0.75;3;1;13;1;1;0.5;"""3/8""";71;4;0
18.75;0.25;3;2;13;2;2;0.5;"""3/8""";69;4;0
19.0;0.25;3;2;13;3;1;0.5;"""3/8""";67;4;0
19.25;0.25;3;2;13;3;2;0.5;"""3/8""";67;4;0
19.5;1.0;3;1;14;1;1;0.5;"""3/8""";69;4;0
20.5;0.5;3;1;14;3;1;0.5;"""3/8""";62;4;0
21.0;1.0;3;1;15;1;1;0.5;"""3/8""";67;4;0
22.0;0.5;3;1;15;3;1;0.5;"""3/8""";67;4;0
22.5;1.5;3;1;16;1;1;0.5;"""3/8""";67;4;0
