onset;duration;period;division;bar;beat;tatum;beat_duration;signature;pitch;phrase_id;phrase_begin
0.0;0.5;4;1;0;4;1;0.5;"""4/4""";65;1;1
0.5;0.5;4;1;1;1;1;0.5;"""4/4""";65;1;0
1.0;0.5;4;1;1;2;1;0.5;"""4/4""";69;1;0
1.5;0.5;4;1;1;3;1;0.5;"""4/4""";72;1;0
2.0;0.5;4;1;1;4;1;0.5;"""4/4""";74;1;0
2.5;1.0;4;1;2;1;1;0.5;"""4/4""";72;1;0
3.5;0.5;4;1;2;3;1;0.5;"""4/4""";69;1;0
4.5;0.5;4;1;3;1;1;0.5;"""4/4""";72;2;1
5.0;0.5;4;1;3;2;1;0.5;"""4/4""";70;2;0
5.5;0.5;4;1;3;3;1;0.5;"""4/4""";69;2;0
6.0;0.5;4;1;3;4;1;0.5;"""4/4""";67;2;0
6.5;1.0;4;1;4;1;1;0.5;"""4/4""";65;2;0
8.0;0.5;4;1;4;4;1;0.5;"""4/4""";65;3;1
8.5;0.5;4;1;5;1;1;0.5;"""4/4""";65;3;0
9.0;0.5;4;1;5;2;1;0.5;"""4/4""";69;3;0
9.5;0.5;4;1;5;3;1;0.5;"""4/4""";72;3;0
10.0;0.5;4;1;5;4;1;0.5;"""4/4""";74;3;0
10.5;1.0;4;1;6;1;1;0.5;"""4/4""";72;3;0
11.5;0.5;4;1;6;3;1;0.5;"""4/4""";69;3;0
12.5;0.5;4;1;7;1;1;0.5;"""4/4""";72;4;1
13.0;0.5;4;1;7;2;1;0.5;"""4/4""";70;4;0
13.5;0.5;4;1;7;3;1;0.5;"""4/4""";69;4;0
14.0;0.5;4;1;7;4;1;0.5;"""4/4""";67;4;0
14.5;1.0;4;1;8;1;1;0.5;"""4/4""";65;4;0
16.0;0.5;4;1;8;4;1;0.5;"""4/4""";72;5;1
16.5;0.5;4;1;9;1;1;0.5;"""4/4""";72;5;0
17.0;0.5;4;1;9;2;1;0.5;"""4/4""";70;5;0
17.5;0.5;4;1;9;3;1;0.5;"""4/4""";69;5;0
18.5;0.5;4;1;10;1;1;0.5;"""4/4""";72;5;0
19.0;0.5;4;1;10;2;1;0.5;"""4/4""";70;5;0
19.5;0.5;4;1;10;3;1;0.5;"""4/4""";69;5;0
20.5;0.5;4;1;11;1;1;0.5;"""4/4""";72;6;1
21.0;0.5;4;1;11;2;1;0.5;"""4/4""";72;6;0
21.5;0.5;4;1;11;3;1;0.5;"""4/4""";74;6;0
22.0;0.5;4;1;11;4;1;0.5;"""4/4""";74;6;0
22.5;0.5;4;1;12;1;1;0.5;"""4/4""";72;6;0
23.0;0.5;4;1;12;2;1;0.5;"""4/4""";70;6;0
23.5;1.0;4;1;12;3;1;0.5;"""4/4""";69;6;0
24.5;0.5;4;1;13;1;1;0.5;"""4/4""";72;7;1
25.0;0.5;4;1;13;2;1;0.5;"""4/4""";72;7;0
25.5;0.5;4;1;13;3;1;0.5;"""4/4""";72;7;0
26.0;0.5;4;1;13;4;1;0.5;"""4/4""";69;7;0
26.5;1.0;4;1;14;1;1;0.5;"""4/4""";77;7;0
28.0;0.25;4;2;14;4;1;0.5;"""4/4""";72;8;1
28.25;0.25;4;2;14;4;2;0.5;"""4/4""";72;8;0
28.5;0.5;4;1;15;1;1;0.5;"""4/4""";72;8;0
29.0;0.5;4;1;15;2;1;0.5;"""4/4""";69;8;0
29.5;0.5;4;1;15;3;1;0.5;"""4/4""";72;8;0
30.0;0.5;4;1;15;4;1;0.5;"""4/4""";72;8;0
30.5;1.0;4;1;16;1;1;0.5;"""4/4""";65;8;0
