onset;duration;period;division;bar;beat;tatum;beat_duration;signature;pitch;phrase_id;phrase_begin
0.0;0.25;4;2;0;4;1;0.5;"""4/4""";65;1;1
0.25;0.25;4;2;0;4;2;0.5;"""4/4""";69;1;0
0.5;0.5;4;1;1;1;1;0.5;"""4/4""";72;1;0
1.0;0.5;4;1;1;2;1;0.5;"""4/4""";72;1;0
1.5;0.5;4;1;1;3;1;0.5;"""4/4""";69;1;0
2.0;0.25;4;2;1;4;1;0.5;"""4/4""";65;2;1
2.25;0.25;4;2;1;4;2;0.5;"""4/4""";69;2;0
2.5;0.5;4;1;2;1;1;0.5;"""4/4""";72;2;0
3.0;0.5;4;1;2;2;1;0.5;"""4/4""";72;2;0
3.5;0.5;4;1;2;3;1;0.5;"""4/4""";69;2;0
4.0;0.5;4;1;2;4;1;0.5;"""4/4""";77;3;1
4.5;0.5;4;1;3;1;1;0.5;"""4/4""";76;3;0
5.0;0.5;4;1;3;2;1;0.5;"""4/4""";74;3;0
5.5;0.5;4;1;3;3;1;0.5;"""4/4""";72;3;0
6.0;0.5;4;1;3;4;1;0.5;"""4/4""";70;3;0
6.5;1.0;4;1;4;1;1;0.5;"""4/4""";69;3;0
7.5;0.5;4;1;4;3;1;0.5;"""4/4""";65;3;0
