onset;duration;period;division;bar;beat;tatum;beat_duration;signature;pitch;phrase_id;phrase_begin
0.0;0.5;3;1;1;1;1;0.5;"""3/4""";71;1;1
0.5;0.5;3;1;1;2;1;0.5;"""3/4""";71;1;0
1.0;0.5;3;1;1;3;1;0.5;"""3/4""";71;1;0
1.5;0.5;3;1;2;1;1;0.5;"""3/4""";71;1;0
2.0;0.5;3;1;2;2;1;0.5;"""3/4""";71;1;0
2.5;0.5;3;1;2;3;1;0.5;"""3/4""";71;1;0
3.0;0.25;3;2;3;1;1;0.5;"""3/4""";74;2;1
3.25;0.25;3;2;3;1;2;0.5;"""3/4""";74;2;0
3.5;0.5;3;1;3;2;1;0.5;"""3/4""";72;2;0
4.0;0.5;3;1;3;3;1;0.5;"""3/4""";71;2;0
4.5;1.0;3;1;4;1;1;0.5;"""3/4""";69;2;0
6.0;0.5;3;1;5;1;1;0.5;"""3/4""";72;3;1
6.5;0.5;3;1;5;2;1;0.5;"""3/4""";71;3;0
7.0;0.5;3;1;5;3;1;0.5;"""3/4""";69;3;0
7.5;1.0;3;1;6;1;1;0.5;"""3/4""";67;3;0
9.0;0.5;3;1;7;1;1;0.5;"""3/4""";71;4;1
9.5;0.5;3;1;7;2;1;0.5;"""3/4""";71;4;0
10.0;0.5;3;1;7;3;1;0.5;"""3/4""";71;4;0
10.5;0.5;3;1;8;1;1;0.5;"""3/4""";71;4;0
11.0;0.5;3;1;8;2;1;0.5;"""3/4""";71;4;0
11.5;0.5;3;1;8;3;1;0.5;"""3/4""";71;4;0
12.0;0.25;3;2;9;1;1;0.5;"""3/4""";74;5;1
12.25;0.25;3;2;9;1;2;0.5;"""3/4""";74;5;0
12.5;0.5;3;1;9;2;1;0.5;"""3/4""";72;5;0
13.0;0.5;3;1;9;3;1;0.5;"""3/4""";71;5;0
13.5;1.0;3;1;10;1;1;0.5;"""3/4""";69;5;0
15.0;0.5;3;1;11;1;1;0.5;"""3/4""";72;6;1
15.5;0.5;3;1;11;2;1;0.5;"""3/4""";71;6;0
16.0;0.5;3;1;11;3;1;0.5;"""3/4""";69;6;0
16.5;1.0;3;1;12;1;1;0.5;"""3/4""";67;6;0
