onset;duration;period;division;bar;beat;tatum;beat_duration;signature;pitch;phrase_id;phrase_begin
0.0;0.25;2;2;1;1;1;0.5;"""2/4""";65;1;1
0.25;0.25;2;2;1;1;2;0.5;"""2/4""";67;1;0
0.5;0.25;2;2;1;2;1;0.5;"""2/4""";69;1;0
0.75;0.25;2;2;1;2;2;0.5;"""2/4""";70;1;0
1.0;0.5;2;1;2;1;1;0.5;"""2/4""";72;1;0
1.5;0.25;2;2;2;2;1;0.5;"""2/4""";72;1;0
1.75;0.25;2;2;2;2;2;0.5;"""2/4""";72;2;1
2.0;0.25;2;2;3;1;1;0.5;"""2/4""";74;2;0
2.25;0.25;2;2;3;1;2;0.5;"""2/4""";70;2;0
2.5;0.25;2;2;3;2;1;0.5;"""2/4""";77;2;0
2.75;0.25;2;2;3;2;2;0.5;"""2/4""";74;2;0
3.0;0.5;2;1;4;1;1;0.5;"""2/4""";72;2;0
3.75;0.25;2;2;4;2;2;0.5;"""2/4""";72;3;1
4.0;0.25;2;2;5;1;1;0.5;"""2/4""";70;3;0
4.25;0.25;2;2;5;1;2;0.5;"""2/4""";70;3;0
4.5;0.25;2;2;5;2;1;0.5;"""2/4""";70;3;0
4.75;0.25;2;2;5;2;2;0.5;"""2/4""";70;3;0
5.0;0.5;2;1;6;1;1;0.5;"""2/4""";69;3;0
5.5;0.25;2;2;6;2;1;0.5;"""2/4""";69;3;0
5.75;0.25;2;2;6;2;2;0.5;"""2/4""";69;4;1
6.0;0.25;2;2;7;1;1;0.5;"""2/4""";69;4;0
6.25;0.25;2;2;7;1;2;0.5;"""2/4""";67;4;0
6.5;0.25;2;2;7;2;1;0.5;"""2/4""";67;4;0
6.75;0.25;2;2;7;2;2;0.5;"""2/4""";69;4;0
7.0;0.5;2;1;8;1;1;0.5;"""2/4""";65;4;0
8.0;0.25;2;2;9;1;1;0.5;"""2/4""";65;5;1
8.25;0.25;2;2;9;1;2;0.5;"""2/4""";67;5;0
8.5;0.25;2;2;9;2;1;0.5;"""2/4""";69;5;0
8.75;0.25;2;2;9;2;2;0.5;"""2/4""";70;5;0
9.0;0.5;2;1;10;1;1;0.5;"""2/4""";72;5;0
9.5;0.25;2;2;10;2;1;0.5;"""2/4""";72;5;0
9.75;0.25;2;2;10;2;2;0.5;"""2/4""";72;6;1
10.0;0.25;2;2;11;1;1;0.5;"""2/4""";74;6;0
10.25;0.25;2;2;11;1;2;0.5;"""2/4""";70;6;0
10.5;0.25;2;2;11;2;1;0.5;"""2/4""";77;6;0
10.75;0.25;2;2;11;2;2;0.5;"""2/4""";74;6;0
11.0;0.5;2;1;12;1;1;0.5;"""2/4""";72;6;0
11.75;0.25;2;2;12;2;2;0.5;"""2/4""";72;7;1
12.0;0.25;2;2;13;1;1;0.5;"""2/4""";70;7;0
12.25;0.25;2;2;13;1;2;0.5;"""2/4""";70;7;0
12.5;0.25;2;2;13;2;1;0.5;"""2/4""";70;7;0
12.75;0.25;2;2;13;2;2;0.5;"""2/4""";70;7;0
13.0;0.5;2;1;14;1;1;0.5;"""2/4""";69;7;0
13.5;0.25;2;2;14;2;1;0.5;"""2/4""";69;7;0
13.75;0.25;2;2;14;2;2;0.5;"""2/4""";69;8;1
14.0;0.25;2;2;15;1;1;0.5;"""2/4""";69;8;0
14.25;0.25;2;2;15;1;2;0.5;"""2/4""";67;8;0
14.5;0.25;2;2;15;2;1;0.5;"""2/4""";67;8;0
14.75;0.25;2;2;15;2;2;0.5;"""2/4""";69;8;0
15.0;0.5;2;1;16;1;1;0.5;"""2/4""";65;8;0
15.75;0.25;2;2;16;2;2;0.5;"""2/4""";60;9;1
16.0;0.375;2;4;17;1;1;0.5;"""2/4""";65;9;0
16.375;0.125;2;4;17;1;4;0.5;"""2/4""";69;9;0
16.5;0.25;2;2;17;2;1;0.5;"""2/4""";69;9;0
16.75;0.25;2;2;17;2;2;0.5;"""2/4""";69;9;0
17.0;0.375;2;4;18;1;1;0.5;"""2/4""";67;9;0
17.375;0.125;2;4;18;1;4;0.5;"""2/4""";70;9;0
17.5;0.25;2;2;18;2;1;0.5;"""2/4""";70;9;0
17.75;0.25;2;2;18;2;2;0.5;"""2/4""";70;10;1
18.0;0.25;2;2;19;1;1;0.5;"""2/4""";69;10;0
18.25;0.25;2;2;19;1;2;0.5;"""2/4""";65;10;0
18.5;0.25;2;2;19;2;1;0.5;"""2/4""";72;10;0
18.75;0.25;2;2;19;2;2;0.5;"""2/4""";69;10;0
19.0;0.5;2;1;20;1;1;0.5;"""2/4""";67;10;0
19.75;0.25;2;2;20;2;2;0.5;"""2/4""";60;11;1
20.0;0.375;2;4;21;1;1;0.5;"""2/4""";65;11;0
20.375;0.125;2;4;21;1;4;0.5;"""2/4""";69;11;0
20.5;0.25;2;2;21;2;1;0.5;"""2/4""";69;11;0
20.75;0.25;2;2;21;2;2;0.5;"""2/4""";69;11;0
21.0;0.375;2;4;22;1;1;0.5;"""2/4""";67;11;0
21.375;0.125;2;4;22;1;4;0.5;"""2/4""";70;11;0
21.5;0.25;2;2;22;2;1;0.5;"""2/4""";70;11;0
21.75;0.25;2;2;22;2;2;0.5;"""2/4""";70;12;1
22.0;0.25;2;2;23;1;1;0.5;"""2/4""";69;12;0
22.25;0.25;2;2;23;1;2;0.5;"""2/4""";65;12;0
22.5;0.25;2;2;23;2;1;0.5;"""2/4""";67;12;0
22.75;0.25;2;2;23;2;2;0.5;"""2/4""";64;12;0
23.0;0.5;2;1;24;1;1;0.5;"""2/4""";65;12;0
