onset;duration;period;division;bar;beat;tatum;beat_duration;signature;pitch;phrase_id;phrase_begin
0.0;0.5;4;1;1;1;1;0.5;"""4/4""";74;1;1
0.5;0.5;4;1;1;2;1;0.5;"""4/4""";74;1;0
1.0;0.5;4;1;1;3;1;0.5;"""4/4""";71;1;0
1.5;0.5;4;1;1;4;1;0.5;"""4/4""";67;1;0
2.0;0.5;4;1;2;1;1;0.5;"""4/4""";72;1;0
2.5;0.5;4;1;2;2;1;0.5;"""4/4""";72;1;0
3.0;0.5;4;1;2;3;1;0.5;"""4/4""";69;1;0
4.0;0.5;4;1;3;1;1;0.5;"""4/4""";76;2;1
4.5;0.5;4;1;3;2;1;0.5;"""4/4""";76;2;0
5.0;0.5;4;1;3;3;1;0.5;"""4/4""";74;2;0
5.5;0.5;4;1;3;4;1;0.5;"""4/4""";72;2;0
6.0;0.5;4;1;4;1;1;0.5;"""4/4""";74;2;0
6.5;0.5;4;1;4;2;1;0.5;"""4/4""";74;2;0
7.0;0.5;4;1;4;3;1;0.5;"""4/4""";71;2;0
8.0;0.5;4;1;5;1;1;0.5;"""4/4""";74;3;1
8.5;0.5;4;1;5;2;1;0.5;"""4/4""";74;3;0
9.0;0.5;4;1;5;3;1;0.5;"""4/4""";71;3;0
9.5;0.5;4;1;5;4;1;0.5;"""4/4""";67;3;0
10.0;0.5;4;1;6;1;1;0.5;"""4/4""";72;3;0
10.5;0.5;4;1;6;2;1;0.5;"""4/4""";72;3;0
11.0;0.5;4;1;6;3;1;0.5;"""4/4""";69;3;0
12.0;0.5;4;1;7;1;1;0.5;"""4/4""";76;4;1
12.5;0.5;4;1;7;2;1;0.5;"""4/4""";76;4;0
13.0;0.5;4;1;7;3;1;0.5;"""4/4""";74;4;0
13.5;0.5;4;1;7;4;1;0.5;"""4/4""";72;4;0
14.0;0.5;4;1;8;1;1;0.5;"""4/4""";74;4;0
14.5;0.5;4;1;8;2;1;0.5;"""4/4""";74;4;0
15.0;0.5;4;1;8;3;1;0.5;"""4/4""";71;4;0
16.0;0.75;4;1;9;1;1;0.5;"""4/4""";71;5;1
16.75;0.25;4;2;9;2;2;0.5;"""4/4""";69;5;0
17.0;0.5;4;1;9;3;1;0.5;"""4/4""";69;5;0
17.5;0.5;4;1;9;4;1;0.5;"""4/4""";76;5;0
18.0;0.75;4;1;10;1;1;0.5;"""4/4""";76;5;0
18.75;0.25;4;2;10;2;2;0.5;"""4/4""";74;5;0
19.0;0.5;4;1;10;3;1;0.5;"""4/4""";67;5;0
19.5;0.5;4;1;10;4;1;0.5;"""4/4""";74;6;1
20.0;0.75;4;1;11;1;1;0.5;"""4/4""";74;6;0
20.75;0.25;4;2;11;2;2;0.5;"""4/4""";72;6;0
21.0;0.5;4;1;11;3;1;0.5;"""4/4""";66;6;0
21.5;0.5;4;1;11;4;1;0.5;"""4/4""";72;6;0
22.0;1.5;4;1;12;1;1;0.5;"""4/4""";71;6;0
24.0;0.75;4;1;13;1;1;0.5;"""4/4""";71;7;1
24.75;0.25;4;2;13;2;2;0.5;"""4/4""";69;7;0
25.0;0.5;4;1;13;3;1;0.5;"""4/4""";69;7;0
25.5;0.5;4;1;13;4;1;0.5;"""4/4""";76;7;0
26.0;0.75;4;1;14;1;1;0.5;"""4/4""";76;7;0
26.75;0.25;4;2;14;2;2;0.5;"""4/4""";74;7;0
27.0;0.5;4;1;14;3;1;0.5;"""4/4""";67;7;0
27.5;0.5;4;1;14;4;1;0.5;"""4/4""";74;8;1
28.0;0.75;4;1;15;1;1;0.5;"""4/4""";74;8;0
28.75;0.25;4;2;15;2;2;0.5;"""4/4""";72;8;0
29.0;0.5;4;1;15;3;1;0.5;"""4/4""";66;8;0
29.5;0.5;4;1;15;4;1;0.5;"""4/4""";72;8;0
30.0;1.5;4;1;16;1;1;0.5;"""4/4""";71;8;0
