onset;duration;period;division;bar;beat;tatum;beat_duration;signature;pitch;phrase_id;phrase_begin
0.0;0.5;4;1;0;4;1;0.5;"""4/4""";65;1;1
0.5;0.25;4;2;1;1;1;0.5;"""4/4""";70;1;0
0.75;0.25;4;2;1;1;2;0.5;"""4/4""";70;1;0
1.0;0.5;4;1;1;2;1;0.5;"""4/4""";65;1;0
1.5;0.5;4;1;1;3;1;0.5;"""4/4""";70;1;0
2.0;0.5;4;1;1;4;1;0.5;"""4/4""";74;1;0
2.5;0.5;4;1;2;1;1;0.5;"""4/4""";72;1;0
3.0;0.5;4;1;2;2;1;0.5;"""4/4""";72;1;0
3.5;0.5;4;1;2;3;1;0.5;"""4/4""";70;1;0
4.0;0.5;4;1;2;4;1;0.5;"""4/4""";74;2;1
4.5;0.5;4;1;3;1;1;0.5;"""4/4""";74;2;0
5.0;0.5;4;1;3;2;1;0.5;"""4/4""";72;2;0
5.5;0.5;4;1;3;3;1;0.5;"""4/4""";72;2;0
6.0;0.5;4;1;3;4;1;0.5;"""4/4""";70;2;0
6.5;0.5;4;1;4;1;1;0.5;"""4/4""";69;2;0
7.0;0.5;4;1;4;2;1;0.5;"""4/4""";67;2;0
7.5;0.5;4;1;4;3;1;0.5;"""4/4""";65;2;0
8.0;0.5;4;1;4;4;1;0.5;"""4/4""";65;3;1
8.5;0.5;4;1;5;1;1;0.5;"""4/4""";69;3;0
9.0;0.5;4;1;5;2;1;0.5;"""4/4""";65;3;0
9.5;0.25;4;2;5;3;1;0.5;"""4/4""";70;3;0
9.75;0.25;4;2;5;3;2;0.5;"""4/4""";74;3;0
10.0;0.5;4;1;5;4;1;0.5;"""4/4""";74;3;0
10.5;0.5;4;1;6;1;1;0.5;"""4/4""";65;3;0
11.0;0.25;4;2;6;2;1;0.5;"""4/4""";67;3;0
11.25;0.25;4;2;6;2;2;0.5;"""4/4""";69;3;0
11.5;0.5;4;1;6;3;1;0.5;"""4/4""";70;3;0
