onset;duration;period;division;bar;beat;tatum;beat_duration;signature;pitch;phrase_id;phrase_begin
0.0;0.375;2;4;1;1;1;0.5;"""2/4""";67;1;1
0.375;0.125;2;4;1;1;4;0.5;"""2/4""";62;1;0
0.5;0.25;2;2;1;2;1;0.5;"""2/4""";67;1;0
0.75;0.25;2;2;1;2;2;0.5;"""2/4""";69;1;0
1.0;0.375;2;4;2;1;1;0.5;"""2/4""";70;1;0
1.375;0.125;2;4;2;1;4;0.5;"""2/4""";69;1;0
1.5;0.25;2;2;2;2;1;0.5;"""2/4""";67;1;0
1.75;0.25;2;2;2;2;2;0.5;"""2/4""";74;2;1
2.0;0.375;2;4;3;1;1;0.5;"""2/4""";74;2;0
2.375;0.125;2;4;3;1;4;0.5;"""2/4""";62;2;0
2.5;0.375;2;4;3;2;1;0.5;"""2/4""";62;2;0
2.875;0.125;2;4;3;2;4;0.5;"""2/4""";62;2;0
3.0;0.5;2;1;4;1;1;0.5;"""2/4""";67;2;0
4.0;0.5;2;1;5;1;1;0.5;"""2/4""";74;3;1
4.5;0.375;2;4;5;2;1;0.5;"""2/4""";74;3;0
4.875;0.125;2;4;5;2;4;0.5;"""2/4""";74;3;0
5.0;0.5;2;1;6;1;1;0.5;"""2/4""";72;3;0
5.5;0.5;2;1;6;2;1;0.5;"""2/4""";72;3;0
6.0;0.5;2;1;7;1;1;0.5;"""2/4""";70;4;1
6.5;0.375;2;4;7;2;1;0.5;"""2/4""";70;4;0
6.875;0.125;2;4;7;2;4;0.5;"""2/4""";70;4;0
7.0;0.5;2;1;8;1;1;0.5;"""2/4""";69;4;0
7.5;0.5;2;1;8;2;1;0.5;"""2/4""";69;4;0
8.0;0.375;2;4;9;1;1;0.5;"""2/4""";70;5;1
8.375;0.125;2;4;9;1;4;0.5;"""2/4""";65;5;0
8.5;0.25;2;2;9;2;1;0.5;"""2/4""";70;5;0
8.75;0.25;2;2;9;2;2;0.5;"""2/4""";72;5;0
9.0;0.25;2;2;10;1;1;0.5;"""2/4""";74;5;0
9.25;0.25;2;2;10;1;2;0.5;"""2/4""";77;5;0
9.5;0.5;2;1;10;2;1;0.5;"""2/4""";70;5;0
10.0;0.25;2;2;11;1;1;0.5;"""2/4""";72;6;1
10.25;0.25;2;2;11;1;2;0.5;"""2/4""";75;6;0
10.5;0.25;2;2;11;2;1;0.5;"""2/4""";69;6;0
10.75;0.25;2;2;11;2;2;0.5;"""2/4""";69;6;0
11.0;0.25;2;2;12;1;1;0.5;"""2/4""";70;6;0
11.25;0.25;2;2;12;1;2;0.5;"""2/4""";79;6;0
11.5;0.5;2;1;12;2;1;0.5;"""2/4""";77;6;0
12.0;0.375;2;4;13;1;1;0.5;"""2/4""";70;7;1
12.375;0.125;2;4;13;1;4;0.5;"""2/4""";65;7;0
12.5;0.25;2;2;13;2;1;0.5;"""2/4""";70;7;0
12.75;0.25;2;2;13;2;2;0.5;"""2/4""";72;7;0
13.0;0.25;2;2;14;1;1;0.5;"""2/4""";74;7;0
13.25;0.25;2;2;14;1;2;0.5;"""2/4""";77;7;0
13.5;0.5;2;1;14;2;1;0.5;"""2/4""";70;7;0
14.0;0.375;2;4;15;1;1;0.5;"""2/4""";72;8;1
14.375;0.125;2;4;15;1;4;0.5;"""2/4""";75;8;0
14.5;0.25;2;2;15;2;1;0.5;"""2/4""";69;8;0
14.75;0.25;2;2;15;2;2;0.5;"""2/4""";69;8;0
15.0;0.5;2;1;16;1;1;0.5;"""2/4""";70;8;0
