onset;duration;period;division;bar;beat;tatum;beat_duration;signature;pitch;phrase_id;phrase_begin
0.0;0.25;2;2;0;2;2;0.5;"""2/4""";67;1;1
0.25;0.25;2;2;1;1;1;0.5;"""2/4""";67;1;0
0.5;0.25;2;2;1;1;2;0.5;"""2/4""";67;1;0
0.75;0.25;2;2;1;2;1;0.5;"""2/4""";69;1;0
1.0;0.25;2;2;1;2;2;0.5;"""2/4""";69;1;0
1.25;0.25;2;2;2;1;1;0.5;"""2/4""";67;1;0
1.5;0.25;2;2;2;1;2;0.5;"""2/4""";67;1;0
1.75;0.25;2;2;2;2;1;0.5;"""2/4""";64;1;0
2.0;0.25;2;2;2;2;2;0.5;"""2/4""";64;2;1
2.25;0.25;2;2;3;1;1;0.5;"""2/4""";67;2;0
2.5;0.25;2;2;3;1;2;0.5;"""2/4""";67;2;0
2.75;0.25;2;2;3;2;1;0.5;"""2/4""";69;2;0
3.0;0.25;2;2;3;2;2;0.5;"""2/4""";67;2;0
3.25;0.5;2;1;4;1;1;0.5;"""2/4""";67;2;0
3.75;0.25;2;1;4;2;1;0.5;"""2/4""";64;2;0
