onset;duration;period;division;bar;beat;tatum;beat_duration;signature;pitch;phrase_id;phrase_begin
0.0;0.166666666667;2;3;1;1;1;0.5;"""6/8""";62;1;1
0.166666666667;0.166666666667;2;3;1;1;2;0.5;"""6/8""";67;1;0
0.333333333333;0.166666666667;2;3;1;1;3;0.5;"""6/8""";67;1;0
0.5;0.166666666667;2;3;1;2;1;0.5;"""6/8""";67;1;0
0.666666666667;0.166666666667;2;3;1;2;2;0.5;"""6/8""";69;1;0
0.833333333333;0.166666666667;2;3;1;2;3;0.5;"""6/8""";71;1;0
1.0;0.5;2;1;2;1;1;0.5;"""6/8""";71;1;0
1.5;0.5;2;1;2;2;1;0.5;"""6/8""";69;1;0
2.0;0.166666666667;2;3;3;1;1;0.5;"""6/8""";62;2;1
2.16666666667;0.166666666667;2;3;3;1;2;0.5;"""6/8""";69;2;0
2.33333333333;0.166666666667;2;3;3;1;3;0.5;"""6/8""";69;2;0
2.5;0.166666666667;2;3;3;2;1;0.5;"""6/8""";69;2;0
2.66666666667;0.166666666667;2;3;3;2;2;0.5;"""6/8""";74;2;0
2.83333333333;0.166666666667;2;3;3;2;3;0.5;"""6/8""";72;2;0
3.0;0.5;2;1;4;1;1;0.5;"""6/8""";72;2;0
3.5;0.333333333333;2;1;4;2;1;0.5;"""6/8""";71;2;0
4.0;0.166666666667;2;3;5;1;1;0.5;"""6/8""";62;3;1
4.16666666667;0.166666666667;2;3;5;1;2;0.5;"""6/8""";67;3;0
4.33333333333;0.166666666667;2;3;5;1;3;0.5;"""6/8""";67;3;0
4.5;0.166666666667;2;3;5;2;1;0.5;"""6/8""";67;3;0
4.66666666667;0.166666666667;2;3;5;2;2;0.5;"""6/8""";69;3;0
4.83333333333;0.166666666667;2;3;5;2;3;0.5;"""6/8""";71;3;0
5.0;0.5;2;1;6;1;1;0.5;"""6/8""";71;3;0
5.5;0.5;2;1;6;2;1;0.5;"""6/8""";69;3;0
6.0;0.166666666667;2;3;7;1;1;0.5;"""6/8""";62;4;1
6.16666666667;0.166666666667;2;3;7;1;2;0.5;"""6/8""";69;4;0
6.33333333333;0.166666666667;2;3;7;1;3;0.5;"""6/8""";69;4;0
6.5;0.166666666667;2;3;7;2;1;0.5;"""6/8""";69;4;0
6.66666666667;0.166666666667;2;3;7;2;2;0.5;"""6/8""";74;4;0
6.83333333333;0.166666666667;2;3;7;2;3;0.5;"""6/8""";72;4;0
7.0;0.5;2;1;8;1;1;0.5;"""6/8""";72;4;0
7.5;0.333333333333;2;1;8;2;1;0.5;"""6/8""";71;4;0
8.0;0.333333333333;2;3;9;1;1;0.5;"""6/8""";74;5;1
8.33333333333;0.166666666667;2;3;9;1;3;0.5;"""6/8""";71;5;0
8.5;0.166666666667;2;3;9;2;1;0.5;"""6/8""";71;5;0
8.66666666667;0.166666666667;2;3;9;2;2;0.5;"""6/8""";72;5;0
8.83333333333;0.166666666667;2;3;9;2;3;0.5;"""6/8""";74;5;0
9.0;0.5;2;1;10;1;1;0.5;"""6/8""";72;5;0
9.5;0.5;2;1;10;2;1;0.5;"""6/8""";69;5;0
10.0;0.333333333333;2;3;11;1;1;0.5;"""6/8""";72;6;1
10.3333333333;0.166666666667;2;3;11;1;3;0.5;"""6/8""";69;6;0
10.5;0.166666666667;2;3;11;2;1;0.5;"""6/8""";69;6;0
10.6666666667;0.166666666667;2;3;11;2;2;0.5;"""6/8""";71;6;0
10.8333333333;0.166666666667;2;3;11;2;3;0.5;"""6/8""";72;6;0
11.0;0.5;2;1;12;1;1;0.5;"""6/8""";71;6;0
11.5;0.5;2;1;12;2;1;0.5;"""6/8""";67;6;0
12.0;0.166666666667;2;3;13;1;1;0.5;"""6/8""";62;7;1
12.1666666667;0.166666666667;2;3;13;1;2;0.5;"""6/8""";67;7;0
12.3333333333;0.166666666667;2;3;13;1;3;0.5;"""6/8""";67;7;0
12.5;0.166666666667;2;3;13;2;1;0.5;"""6/8""";67;7;0
12.6666666667;0.166666666667;2;3;13;2;2;0.5;"""6/8""";69;7;0
12.8333333333;0.166666666667;2;3;13;2;3;0.5;"""6/8""";71;7;0
13.0;0.5;2;1;14;1;1;0.5;"""6/8""";71;7;0
13.5;0.5;2;1;14;2;1;0.5;"""6/8""";69;7;0
14.0;0.166666666667;2;3;15;1;1;0.5;"""6/8""";71;8;1
14.1666666667;0.166666666667;2;3;15;1;2;0.5;"""6/8""";74;8;0
14.3333333333;0.166666666667;2;3;15;1;3;0.5;"""6/8""";71;8;0
14.5;0.166666666667;2;3;15;2;1;0.5;"""6/8""";69;8;0
14.6666666667;0.166666666667;2;3;15;2;2;0.5;"""6/8""";67;8;0
14.8333333333;0.166666666667;2;3;15;2;3;0.5;"""6/8""";69;8;0
15.0;0.5;2;1;16;1;1;0.5;"""6/8""";67;8;0
16.0;0.166666666667;2;3;17;1;1;0.5;"""6/8""";71;9;1
16.1666666667;0.166666666667;2;3;17;1;2;0.5;"""6/8""";74;9;0
16.3333333333;0.166666666667;2;3;17;1;3;0.5;"""6/8""";71;9;0
16.5;0.166666666667;2;3;17;2;1;0.5;"""6/8""";69;9;0
16.6666666667;0.166666666667;2;3;17;2;2;0.5;"""6/8""";72;9;0
16.8333333333;0.166666666667;2;3;17;2;3;0.5;"""6/8""";69;9;0
17.0;0.166666666667;2;3;18;1;1;0.5;"""6/8""";67;9;0
17.1666666667;0.166666666667;2;3;18;1;2;0.5;"""6/8""";67;9;0
17.3333333333;0.166666666667;2;3;18;1;3;0.5;"""6/8""";67;9;0
17.5;0.333333333333;2;1;18;2;1;0.5;"""6/8""";67;9;0
18.0;0.166666666667;2;3;19;1;1;0.5;"""6/8""";71;10;1
18.1666666667;0.166666666667;2;3;19;1;2;0.5;"""6/8""";74;10;0
18.3333333333;0.166666666667;2;3;19;1;3;0.5;"""6/8""";71;10;0
18.5;0.166666666667;2;3;19;2;1;0.5;"""6/8""";69;10;0
18.6666666667;0.166666666667;2;3;19;2;2;0.5;"""6/8""";72;10;0
18.8333333333;0.166666666667;2;3;19;2;3;0.5;"""6/8""";69;10;0
19.0;0.5;2;1;20;1;1;0.5;"""6/8""";67;10;0
