onset;duration;period;division;bar;beat;tatum;beat_duration;signature;pitch;phrase_id;phrase_begin
0.0;0.25;3;2;0;3;1;0.5;"""3/4""";67;1;1
0.25;0.25;3;2;0;3;2;0.5;"""3/4""";67;1;0
0.5;0.5;3;1;1;1;1;0.5;"""3/4""";67;1;0
1.0;0.5;3;1;1;2;1;0.5;"""3/4""";64;1;0
1.5;0.25;3;2;1;3;1;0.5;"""3/4""";67;1;0
1.75;0.25;3;2;1;3;2;0.5;"""3/4""";67;1;0
2.0;0.5;3;1;2;1;1;0.5;"""3/4""";67;1;0
2.5;0.5;3;1;2;2;1;0.5;"""3/4""";64;1;0
3.0;0.5;3;1;2;3;1;0.5;"""3/4""";67;2;1
3.5;0.5;3;1;3;1;1;0.5;"""3/4""";65;2;0
4.0;0.5;3;1;3;2;1;0.5;"""3/4""";62;2;0
4.5;0.5;3;1;3;3;1;0.5;"""3/4""";65;2;0
5.0;0.5;3;1;4;1;1;0.5;"""3/4""";64;2;0
6.0;0.25;3;2;4;3;1;0.5;"""3/4""";67;3;1
6.25;0.25;3;2;4;3;2;0.5;"""3/4""";67;3;0
6.5;0.5;3;1;5;1;1;0.5;"""3/4""";67;3;0
7.0;0.5;3;1;5;2;1;0.5;"""3/4""";64;3;0
7.5;0.25;3;2;5;3;1;0.5;"""3/4""";67;3;0
7.75;0.25;3;2;5;3;2;0.5;"""3/4""";67;3;0
8.0;0.5;3;1;6;1;1;0.5;"""3/4""";67;3;0
8.5;0.5;3;1;6;2;1;0.5;"""3/4""";64;3;0
9.0;0.5;3;1;6;3;1;0.5;"""3/4""";67;4;1
9.5;0.5;3;1;7;1;1;0.5;"""3/4""";65;4;0
10.0;0.5;3;1;7;2;1;0.5;"""3/4""";62;4;0
10.5;0.5;3;1;7;3;1;0.5;"""3/4""";65;4;0
11.0;0.5;3;1;8;1;1;0.5;"""3/4""";64;4;0
12.0;0.25;3;2;8;3;1;0.5;"""3/4""";67;5;1
12.25;0.25;3;2;8;3;2;0.5;"""3/4""";67;5;0
12.5;0.5;3;1;9;1;1;0.5;"""3/4""";67;5;0
13.0;0.5;3;1;9;2;1;0.5;"""3/4""";64;5;0
13.5;0.25;3;2;9;3;1;0.5;"""3/4""";67;5;0
13.75;0.25;3;2;9;3;2;0.5;"""3/4""";67;5;0
14.0;0.5;3;1;10;1;1;0.5;"""3/4""";67;5;0
14.5;0.5;3;1;10;2;1;0.5;"""3/4""";64;5;0
15.0;0.5;3;1;10;3;1;0.5;"""3/4""";67;6;1
15.5;0.5;3;1;11;1;1;0.5;"""3/4""";65;6;0
16.0;0.5;3;1;11;2;1;0.5;"""3/4""";62;6;0
16.5;0.5;3;1;11;3;1;0.5;"""3/4""";65;6;0
17.0;0.5;3;1;12;1;1;0.5;"""3/4""";64;6;0
18.0;0.25;3;2;12;3;1;0.5;"""3/4""";67;7;1
18.25;0.25;3;2;12;3;2;0.5;"""3/4""";67;7;0
18.5;0.5;3;1;13;1;1;0.5;"""3/4""";67;7;0
19.0;0.5;3;1;13;2;1;0.5;"""3/4""";64;7;0
19.5;0.25;3;2;13;3;1;0.5;"""3/4""";67;7;0
19.75;0.25;3;2;13;3;2;0.5;"""3/4""";67;7;0
20.0;0.5;3;1;14;1;1;0.5;"""3/4""";67;7;0
20.5;0.5;3;1;14;2;1;0.5;"""3/4""";64;7;0
21.0;0.5;3;1;14;3;1;0.5;"""3/4""";67;8;1
21.5;0.5;3;1;15;1;1;0.5;"""3/4""";65;8;0
22.0;0.5;3;1;15;2;1;0.5;"""3/4""";62;8;0
22.5;0.5;3;1;15;3;1;0.5;"""3/4""";65;8;0
23.0;0.5;3;1;16;1;1;0.5;"""3/4""";64;8;0
