onset;duration;period;division;bar;beat;tatum;beat_duration;signature;pitch;phrase_id;phrase_begin
0.0;0.25;2;2;1;1;1;0.5;"""2/4""";72;1;1
0.25;0.25;2;2;1;1;2;0.5;"""2/4""";72;1;0
0.5;0.25;2;2;1;2;1;0.5;"""2/4""";72;1;0
0.75;0.25;2;2;1;2;2;0.5;"""2/4""";72;1;0
1.0;0.25;2;2;2;1;1;0.5;"""2/4""";76;1;0
1.25;0.25;2;2;2;1;2;0.5;"""2/4""";72;1;0
1.5;0.25;2;2;2;2;1;0.5;"""2/4""";72;1;0
1.75;0.25;2;2;2;2;2;0.5;"""2/4""";72;1;0
2.0;0.25;2;2;3;1;1;0.5;"""2/4""";72;2;1
2.25;0.25;2;2;3;1;2;0.5;"""2/4""";72;2;0
2.5;0.25;2;2;3;2;1;0.5;"""2/4""";72;2;0
2.75;0.25;2;2;3;2;2;0.5;"""2/4""";72;2;0
3.0;0.25;2;2;4;1;1;0.5;"""2/4""";76;2;0
3.25;0.25;2;2;4;1;2;0.5;"""2/4""";72;2;0
3.5;0.25;2;2;4;2;1;0.5;"""2/4""";72;2;0
3.75;0.25;2;2;4;2;2;0.5;"""2/4""";72;2;0
4.0;0.25;2;2;5;1;1;0.5;"""2/4""";72;3;1
4.25;0.25;2;2;5;1;2;0.5;"""2/4""";72;3;0
4.5;0.5;2;1;5;2;1;0.5;"""2/4""";76;3;0
5.0;0.25;2;2;6;1;1;0.5;"""2/4""";72;3;0
5.25;0.25;2;2;6;1;2;0.5;"""2/4""";72;3;0
5.5;0.5;2;1;6;2;1;0.5;"""2/4""";76;3;0
6.0;0.375;2;4;7;1;1;0.5;"""2/4""";67;4;1
6.375;0.125;2;4;7;1;4;0.5;"""2/4""";65;4;0
6.5;0.25;2;2;7;2;1;0.5;"""2/4""";64;4;0
6.75;0.25;2;2;7;2;2;0.5;"""2/4""";62;4;0
7.0;0.5;2;1;8;1;1;0.5;"""2/4""";62;4;0
7.5;0.5;2;1;8;2;1;0.5;"""2/4""";60;4;0
