onset;duration;period;division;bar;beat;tatum;beat_duration;signature;pitch;phrase_id;phrase_begin
0.0;0.5;2;1;1;1;1;0.5;"""2/4""";67;1;1
0.5;0.5;2;1;1;2;1;0.5;"""2/4""";71;1;0
1.0;0.5;2;1;2;1;1;0.5;"""2/4""";74;1;0
1.5;0.25;2;2;2;2;1;0.5;"""2/4""";71;1;0
1.75;0.25;2;2;2;2;2;0.5;"""2/4""";62;2;1
2.0;0.25;2;2;3;1;1;0.5;"""2/4""";67;2;0
2.25;0.25;2;2;3;1;2;0.5;"""2/4""";69;2;0
2.5;0.25;2;2;3;2;1;0.5;"""2/4""";71;2;0
2.75;0.25;2;2;3;2;2;0.5;"""2/4""";72;2;0
3.0;0.5;2;1;4;1;1;0.5;"""2/4""";74;2;0
3.5;0.5;2;1;4;2;1;0.5;"""2/4""";71;2;0
4.0;0.25;2;2;5;1;1;0.5;"""2/4""";74;3;1
4.25;0.25;2;2;5;1;2;0.5;"""2/4""";72;3;0
4.5;0.25;2;2;5;2;1;0.5;"""2/4""";71;3;0
4.75;0.25;2;2;5;2;2;0.5;"""2/4""";69;3;0
5.0;0.5;2;1;6;1;1;0.5;"""2/4""";67;3;0
5.75;0.25;2;2;6;2;2;0.5;"""2/4""";62;4;1
6.0;0.25;2;2;7;1;1;0.5;"""2/4""";67;4;0
6.25;0.25;2;2;7;1;2;0.5;"""2/4""";69;4;0
6.5;0.25;2;2;7;2;1;0.5;"""2/4""";71;4;0
6.75;0.25;2;2;7;2;2;0.5;"""2/4""";72;4;0
7.0;0.5;2;1;8;1;1;0.5;"""2/4""";74;4;0
7.5;0.5;2;1;8;2;1;0.5;"""2/4""";71;4;0
8.0;0.25;2;2;9;1;1;0.5;"""2/4""";74;5;1
8.25;0.25;2;2;9;1;2;0.5;"""2/4""";72;5;0
8.5;0.25;2;2;9;2;1;0.5;"""2/4""";71;5;0
8.75;0.25;2;2;9;2;2;0.5;"""2/4""";69;5;0
9.0;0.5;2;1;10;1;1;0.5;"""2/4""";67;5;0
10.0;0.5;2;1;11;1;1;0.5;"""2/4""";74;6;1
10.5;0.5;2;1;11;2;1;0.5;"""2/4""";71;6;0
11.0;0.25;2;2;12;1;1;0.5;"""2/4""";74;6;0
11.25;0.25;2;2;12;1;2;0.5;"""2/4""";74;6;0
11.5;0.5;2;1;12;2;1;0.5;"""2/4""";71;6;0
12.0;0.25;2;2;13;1;1;0.5;"""2/4""";67;7;1
12.25;0.25;2;2;13;1;2;0.5;"""2/4""";69;7;0
12.5;0.25;2;2;13;2;1;0.5;"""2/4""";71;7;0
12.75;0.25;2;2;13;2;2;0.5;"""2/4""";72;7;0
13.0;0.25;2;2;14;1;1;0.5;"""2/4""";74;7;0
13.25;0.25;2;2;14;1;2;0.5;"""2/4""";74;7;0
13.5;0.5;2;1;14;2;1;0.5;"""2/4""";71;7;0
14.0;0.25;2;2;15;1;1;0.5;"""2/4""";74;8;1
14.25;0.25;2;2;15;1;2;0.5;"""2/4""";72;8;0
14.5;0.25;2;2;15;2;1;0.5;"""2/4""";71;8;0
14.75;0.25;2;2;15;2;2;0.5;"""2/4""";69;8;0
15.0;0.5;2;1;16;1;1;0.5;"""2/4""";67;8;0
15.75;0.25;2;2;16;2;2;0.5;"""2/4""";67;9;1
16.0;0.25;2;2;17;1;1;0.5;"""2/4""";74;9;0
16.25;0.25;2;2;17;1;2;0.5;"""2/4""";74;9;0
16.5;0.25;2;2;17;2;1;0.5;"""2/4""";71;9;0
16.75;0.25;2;2;17;2;2;0.5;"""2/4""";71;9;0
17.0;0.25;2;2;18;1;1;0.5;"""2/4""";74;9;0
17.25;0.25;2;2;18;1;2;0.5;"""2/4""";74;9;0
17.5;0.5;2;1;18;2;1;0.5;"""2/4""";71;9;0
18.0;0.25;2;4;19;1;1;0.5;"""2/4""";74;10;1
18.25;0.125;2;4;19;1;3;0.5;"""2/4""";74;10;0
18.375;0.125;2;4;19;1;4;0.5;"""2/4""";74;10;0
18.5;0.25;2;2;19;2;1;0.5;"""2/4""";71;10;0
18.75;0.25;2;2;19;2;2;0.5;"""2/4""";71;10;0
19.0;0.25;2;2;20;1;1;0.5;"""2/4""";74;10;0
19.25;0.25;2;2;20;1;2;0.5;"""2/4""";74;10;0
19.5;0.5;2;1;20;2;1;0.5;"""2/4""";71;10;0
20.0;0.25;2;2;21;1;1;0.5;"""2/4""";67;11;1
20.25;0.25;2;2;21;1;2;0.5;"""2/4""";69;11;0
20.5;0.25;2;2;21;2;1;0.5;"""2/4""";71;11;0
20.75;0.25;2;2;21;2;2;0.5;"""2/4""";72;11;0
21.0;0.25;2;2;22;1;1;0.5;"""2/4""";74;11;0
21.25;0.25;2;2;22;1;2;0.5;"""2/4""";76;11;0
21.5;0.5;2;1;22;2;1;0.5;"""2/4""";74;11;0
22.0;0.25;2;2;23;1;1;0.5;"""2/4""";72;12;1
22.25;0.25;2;2;23;1;2;0.5;"""2/4""";72;12;0
22.5;0.25;2;2;23;2;1;0.5;"""2/4""";69;12;0
22.75;0.25;2;2;23;2;2;0.5;"""2/4""";69;12;0
23.0;0.25;2;2;24;1;1;0.5;"""2/4""";67;12;0
23.25;0.25;2;2;24;1;2;0.5;"""2/4""";71;12;0
23.5;0.5;2;1;24;2;1;0.5;"""2/4""";67;12;0
