onset;duration;period;division;bar;beat;tatum;beat_duration;signature;pitch;phrase_id;phrase_begin
0.0;0.25;2;2;0;2;1;0.5;"""2/4""";58;1;1
0.25;0.25;2;2;0;2;2;0.5;"""2/4""";63;1;0
0.5;0.25;2;2;1;1;1;0.5;"""2/4""";67;1;0
0.75;0.25;2;2;1;1;2;0.5;"""2/4""";70;1;0
1.0;0.25;2;2;1;2;1;0.5;"""2/4""";70;1;0
1.25;0.25;2;2;1;2;2;0.5;"""2/4""";70;1;0
1.5;0.25;2;2;2;1;1;0.5;"""2/4""";68;1;0
1.75;0.25;2;2;2;1;2;0.5;"""2/4""";67;1;0
2.0;0.25;2;2;2;2;1;0.5;"""2/4""";65;1;0
2.25;0.25;2;2;2;2;2;0.5;"""2/4""";63;1;0
2.5;0.25;2;2;3;1;1;0.5;"""2/4""";70;1;0
2.75;0.25;2;2;3;1;2;0.5;"""2/4""";65;1;0
3.0;0.25;2;2;3;2;1;0.5;"""2/4""";65;1;0
3.25;0.25;2;2;3;2;2;0.5;"""2/4""";65;1;0
3.5;0.5;2;1;4;1;1;0.5;"""2/4""";65;1;0
4.25;0.25;2;2;4;2;2;0.5;"""2/4""";75;2;1
4.5;0.25;2;2;5;1;1;0.5;"""2/4""";70;2;0
4.75;0.25;2;2;5;1;2;0.5;"""2/4""";68;2;0
5.0;0.25;2;2;5;2;1;0.5;"""2/4""";67;2;0
5.25;0.25;2;2;5;2;2;0.5;"""2/4""";65;2;0
5.5;0.5;2;1;6;1;1;0.5;"""2/4""";63;2;0
6.0;0.25;2;2;6;2;1;0.5;"""2/4""";63;2;0
6.25;0.25;2;2;6;2;2;0.5;"""2/4""";63;2;0
6.5;0.5;2;1;7;1;1;0.5;"""2/4""";72;2;0
7.0;0.25;2;2;7;2;1;0.5;"""2/4""";72;2;0
7.25;0.25;2;2;7;2;2;0.5;"""2/4""";72;2;0
7.5;0.5;2;1;8;1;1;0.5;"""2/4""";75;2;0
8.0;0.25;2;2;8;2;1;0.5;"""2/4""";74;2;0
8.25;0.25;2;2;8;2;2;0.5;"""2/4""";72;3;1
8.5;0.25;2;2;9;1;1;0.5;"""2/4""";70;3;0
8.75;0.25;2;2;9;1;2;0.5;"""2/4""";68;3;0
9.0;0.25;2;2;9;2;1;0.5;"""2/4""";67;3;0
9.25;0.25;2;2;9;2;2;0.5;"""2/4""";65;3;0
9.5;0.5;2;1;10;1;1;0.5;"""2/4""";63;3;0
10.0;0.25;2;2;10;2;1;0.5;"""2/4""";63;3;0
10.25;0.25;2;2;10;2;2;0.5;"""2/4""";67;3;0
10.5;0.5;2;1;11;1;1;0.5;"""2/4""";70;3;0
11.0;0.5;2;1;11;2;1;0.5;"""2/4""";70;3;0
11.5;0.5;2;1;12;1;1;0.5;"""2/4""";63;3;0
