onset;duration;period;division;bar;beat;tatum;beat_duration;signature;pitch;phrase_id;phrase_begin
0.0;0.5;4;1;1;1;1;0.5;"""4/4""";74;1;1
0.5;0.5;4;1;1;2;1;0.5;"""4/4""";74;1;0
1.0;1.0;4;1;1;3;1;0.5;"""4/4""";71;1;0
2.0;0.5;4;1;2;1;1;0.5;"""4/4""";74;1;0
2.5;0.5;4;1;2;2;1;0.5;"""4/4""";74;1;0
3.0;0.5;4;1;2;3;1;0.5;"""4/4""";71;1;0
3.5;0.5;4;1;2;4;1;0.5;"""4/4""";67;2;1
4.0;0.5;4;1;3;1;1;0.5;"""4/4""";74;2;0
4.5;0.5;4;1;3;2;1;0.5;"""4/4""";74;2;0
5.0;0.5;4;1;3;3;1;0.5;"""4/4""";71;2;0
5.5;0.5;4;1;3;4;1;0.5;"""4/4""";67;2;0
6.0;1.0;4;1;4;1;1;0.5;"""4/4""";76;2;0
7.0;0.5;4;1;4;3;1;0.5;"""4/4""";71;2;0
7.5;0.5;4;1;4;4;1;0.5;"""4/4""";67;3;1
8.0;0.25;4;2;5;1;1;0.5;"""4/4""";74;3;0
8.25;0.25;4;2;5;1;2;0.5;"""4/4""";74;3;0
8.5;0.5;4;1;5;2;1;0.5;"""4/4""";74;3;0
9.0;0.5;4;1;5;3;1;0.5;"""4/4""";76;3;0
9.5;0.25;4;2;5;4;1;0.5;"""4/4""";76;3;0
9.75;0.25;4;2;5;4;2;0.5;"""4/4""";76;3;0
10.0;1.0;4;1;6;1;1;0.5;"""4/4""";74;3;0
11.0;0.5;4;1;6;3;1;0.5;"""4/4""";71;3;0
11.5;0.5;4;1;6;4;1;0.5;"""4/4""";67;4;1
12.0;1.0;4;1;7;1;1;0.5;"""4/4""";74;4;0
13.0;1.0;4;1;7;3;1;0.5;"""4/4""";76;4;0
14.0;1.0;4;1;8;1;1;0.5;"""4/4""";74;4;0
15.0;1.0;4;1;8;3;1;0.5;"""4/4""";71;4;0
16.0;0.5;4;1;9;1;1;0.5;"""4/4""";74;5;1
16.5;0.5;4;1;9;2;1;0.5;"""4/4""";74;5;0
17.0;0.5;4;1;9;3;1;0.5;"""4/4""";71;5;0
17.5;0.5;4;1;9;4;1;0.5;"""4/4""";67;5;0
18.0;0.5;4;1;10;1;1;0.5;"""4/4""";74;5;0
18.5;0.5;4;1;10;2;1;0.5;"""4/4""";74;5;0
19.0;0.5;4;1;10;3;1;0.5;"""4/4""";71;5;0
19.5;0.5;4;1;10;4;1;0.5;"""4/4""";67;5;0
20.5;0.25;4;6;11;2;1;0.5;"""4/4""";74;6;1
20.75;0.0833333333333;4;6;11;2;4;0.5;"""4/4""";74;6;0
20.8333333333;0.166666666667;4;6;11;2;5;0.5;"""4/4""";74;6;0
21.0;1.0;4;1;11;3;1;0.5;"""4/4""";79;6;0
