onset;duration;period;division;bar;beat;tatum;beat_duration;signature;pitch;phrase_id;phrase_begin
0.0;0.25;3;2;0;3;1;0.5;"""3/4""";65;1;1
0.25;0.25;3;2;0;3;2;0.5;"""3/4""";69;1;0
0.5;0.375;3;4;1;1;1;0.5;"""3/4""";72;1;0
0.875;0.125;3;4;1;1;4;0.5;"""3/4""";74;1;0
1.0;0.25;3;2;1;2;1;0.5;"""3/4""";72;1;0
1.25;0.25;3;2;1;2;2;0.5;"""3/4""";74;1;0
1.5;0.25;3;2;1;3;1;0.5;"""3/4""";72;1;0
1.75;0.25;3;2;1;3;2;0.5;"""3/4""";74;1;0
2.0;0.5;3;1;2;1;1;0.5;"""3/4""";72;1;0
2.5;0.5;3;1;2;2;1;0.5;"""3/4""";65;1;0
3.0;0.25;3;2;2;3;1;0.5;"""3/4""";65;2;1
3.25;0.25;3;2;2;3;2;0.5;"""3/4""";69;2;0
3.5;0.375;3;4;3;1;1;0.5;"""3/4""";72;2;0
3.875;0.125;3;4;3;1;4;0.5;"""3/4""";74;2;0
4.0;0.25;3;2;3;2;1;0.5;"""3/4""";72;2;0
4.25;0.25;3;2;3;2;2;0.5;"""3/4""";74;2;0
4.5;0.25;3;2;3;3;1;0.5;"""3/4""";72;2;0
4.75;0.25;3;2;3;3;2;0.5;"""3/4""";74;2;0
5.0;0.5;3;1;4;1;1;0.5;"""3/4""";72;2;0
5.5;0.5;3;1;4;2;1;0.5;"""3/4""";65;2;0
6.0;0.25;3;2;4;3;1;0.5;"""3/4""";65;3;1
6.25;0.25;3;2;4;3;2;0.5;"""3/4""";69;3;0
6.5;0.5;3;1;5;1;1;0.5;"""3/4""";72;3;0
7.0;0.5;3;1;5;2;1;0.5;"""3/4""";74;3;0
7.5;0.25;3;2;5;3;1;0.5;"""3/4""";72;3;0
7.75;0.25;3;2;5;3;2;0.5;"""3/4""";74;3;0
8.0;0.5;3;1;6;1;1;0.5;"""3/4""";72;3;0
8.5;0.5;3;1;6;2;1;0.5;"""3/4""";65;3;0
9.0;0.25;3;2;6;3;1;0.5;"""3/4""";65;4;1
9.25;0.25;3;2;6;3;2;0.5;"""3/4""";65;4;0
9.5;0.5;3;1;7;1;1;0.5;"""3/4""";67;4;0
10.0;0.5;3;1;7;2;1;0.5;"""3/4""";67;4;0
10.5;0.375;3;4;7;3;1;0.5;"""3/4""";72;4;0
10.875;0.125;3;4;7;3;4;0.5;"""3/4""";70;4;0
11.0;1.0;3;1;8;1;1;0.5;"""3/4""";69;4;0
12.0;0.25;3;2;8;3;1;0.5;"""3/4""";65;5;1
12.25;0.25;3;2;8;3;2;0.5;"""3/4""";69;5;0
12.5;0.5;3;1;9;1;1;0.5;"""3/4""";72;5;0
13.0;0.5;3;1;9;2;1;0.5;"""3/4""";72;5;0
13.5;0.25;3;2;9;3;1;0.5;"""3/4""";74;5;0
13.75;0.25;3;2;9;3;2;0.5;"""3/4""";72;5;0
14.0;0.5;3;1;10;1;1;0.5;"""3/4""";69;5;0
14.5;0.25;3;2;10;2;1;0.5;"""3/4""";65;5;0
14.75;0.25;3;2;10;2;2;0.5;"""3/4""";65;6;1
15.0;0.25;3;2;10;3;1;0.5;"""3/4""";65;6;0
15.25;0.25;3;2;10;3;2;0.5;"""3/4""";69;6;0
15.5;0.5;3;1;11;1;1;0.5;"""3/4""";72;6;0
16.0;0.5;3;1;11;2;1;0.5;"""3/4""";72;6;0
16.5;0.25;3;2;11;3;1;0.5;"""3/4""";74;6;0
16.75;0.25;3;2;11;3;2;0.5;"""3/4""";72;6;0
17.0;0.5;3;1;12;1;1;0.5;"""3/4""";69;6;0
17.5;0.5;3;1;12;2;1;0.5;"""3/4""";65;6;0
18.0;0.25;3;2;12;3;1;0.5;"""3/4""";65;7;1
18.25;0.25;3;2;12;3;2;0.5;"""3/4""";69;7;0
18.5;0.5;3;1;13;1;1;0.5;"""3/4""";72;7;0
19.0;0.5;3;1;13;2;1;0.5;"""3/4""";69;7;0
19.5;0.25;3;2;13;3;1;0.5;"""3/4""";77;7;0
19.75;0.25;3;2;13;3;2;0.5;"""3/4""";74;7;0
20.0;0.5;3;1;14;1;1;0.5;"""3/4""";72;7;0
20.5;0.25;3;2;14;2;1;0.5;"""3/4""";69;7;0
20.75;0.25;3;2;14;2;2;0.5;"""3/4""";72;8;1
21.0;0.25;3;2;14;3;1;0.5;"""3/4""";74;8;0
21.25;0.25;3;2;14;3;2;0.5;"""3/4""";72;8;0
21.5;0.5;3;1;15;1;1;0.5;"""3/4""";70;8;0
22.0;0.5;3;1;15;2;1;0.5;"""3/4""";67;8;0
22.5;0.25;3;2;15;3;1;0.5;"""3/4""";72;8;0
22.75;0.25;3;2;15;3;2;0.5;"""3/4""";72;8;0
23.0;1.0;3;1;16;1;1;0.5;"""3/4""";69;8;0
