onset;duration;period;division;bar;beat;tatum;beat_duration;signature;pitch;phrase_id;phrase_begin
0.0;0.25;2;2;0;2;2;0.5;"""2/4""";60;1;1
0.25;0.375;2;4;1;1;1;0.5;"""2/4""";65;1;0
0.625;0.125;2;4;1;1;4;0.5;"""2/4""";65;1;0
0.75;0.375;2;4;1;2;1;0.5;"""2/4""";65;1;0
1.125;0.125;2;4;1;2;4;0.5;"""2/4""";65;1;0
1.25;0.75;2;1;2;1;1;0.5;"""2/4""";65;1;0
2.0;0.25;2;2;2;2;2;0.5;"""2/4""";67;2;1
2.25;0.375;2;4;3;1;1;0.5;"""2/4""";69;2;0
2.625;0.125;2;4;3;1;4;0.5;"""2/4""";69;2;0
2.75;0.375;2;4;3;2;1;0.5;"""2/4""";69;2;0
3.125;0.125;2;4;3;2;4;0.5;"""2/4""";69;2;0
3.25;0.75;2;1;4;1;1;0.5;"""2/4""";69;2;0
4.0;0.25;2;2;4;2;2;0.5;"""2/4""";72;3;1
4.25;0.375;2;4;5;1;1;0.5;"""2/4""";72;3;0
4.625;0.125;2;4;5;1;4;0.5;"""2/4""";72;3;0
4.75;0.375;2;4;5;2;1;0.5;"""2/4""";72;3;0
5.125;0.125;2;4;5;2;4;0.5;"""2/4""";72;3;0
5.25;0.25;2;2;6;1;1;0.5;"""2/4""";74;3;0
5.5;0.25;2;2;6;1;2;0.5;"""2/4""";72;3;0
5.75;0.25;2;2;6;2;1;0.5;"""2/4""";70;3;0
6.0;0.25;2;2;6;2;2;0.5;"""2/4""";69;3;0
6.25;0.5;2;1;7;1;1;0.5;"""2/4""";67;3;0
6.75;0.5;2;1;7;2;1;0.5;"""2/4""";72;3;0
7.25;0.5;2;1;8;1;1;0.5;"""2/4""";72;3;0
