onset;duration;period;division;bar;beat;tatum;beat_duration;signature;pitch;phrase_id;phrase_begin
0.0;0.166666666667;2;3;0;2;3;0.5;"""6/8""";62;1;1
0.166666666667;0.333333333333;2;3;1;1;1;0.5;"""6/8""";69;1;0
0.5;0.166666666667;2;3;1;1;3;0.5;"""6/8""";69;1;0
0.666666666667;0.166666666667;2;3;1;2;1;0.5;"""6/8""";67;1;0
0.833333333333;0.166666666667;2;3;1;2;2;0.5;"""6/8""";67;1;0
1.0;0.166666666667;2;3;1;2;3;0.5;"""6/8""";62;1;0
1.16666666667;0.166666666667;2;3;2;1;1;0.5;"""6/8""";69;1;0
1.33333333333;0.166666666667;2;3;2;1;2;0.5;"""6/8""";69;1;0
1.5;0.166666666667;2;3;2;1;3;0.5;"""6/8""";69;1;0
1.66666666667;0.333333333333;2;3;2;2;1;0.5;"""6/8""";66;1;0
2.0;0.166666666667;2;3;2;2;3;0.5;"""6/8""";62;2;1
2.16666666667;0.333333333333;2;3;3;1;1;0.5;"""6/8""";69;2;0
2.5;0.166666666667;2;3;3;1;3;0.5;"""6/8""";69;2;0
2.66666666667;0.166666666667;2;3;3;2;1;0.5;"""6/8""";67;2;0
2.83333333333;0.166666666667;2;3;3;2;2;0.5;"""6/8""";67;2;0
3.0;0.166666666667;2;3;3;2;3;0.5;"""6/8""";62;2;0
3.16666666667;0.166666666667;2;3;4;1;1;0.5;"""6/8""";69;2;0
3.33333333333;0.166666666667;2;3;4;1;2;0.5;"""6/8""";69;2;0
3.5;0.166666666667;2;3;4;1;3;0.5;"""6/8""";69;2;0
3.66666666667;0.333333333333;2;3;4;2;1;0.5;"""6/8""";66;2;0
4.0;0.166666666667;2;3;4;2;3;0.5;"""6/8""";62;3;1
4.16666666667;0.333333333333;2;3;5;1;1;0.5;"""6/8""";67;3;0
4.5;0.166666666667;2;3;5;1;3;0.5;"""6/8""";67;3;0
4.66666666667;0.166666666667;2;3;5;2;1;0.5;"""6/8""";67;3;0
4.83333333333;0.166666666667;2;3;5;2;2;0.5;"""6/8""";67;3;0
5.0;0.166666666667;2;3;5;2;3;0.5;"""6/8""";67;3;0
5.16666666667;0.333333333333;2;1;6;1;1;0.5;"""6/8""";74;3;0
6.0;0.166666666667;2;3;6;2;3;0.5;"""6/8""";62;4;1
6.16666666667;0.333333333333;2;3;7;1;1;0.5;"""6/8""";67;4;0
6.5;0.166666666667;2;3;7;1;3;0.5;"""6/8""";67;4;0
6.66666666667;0.166666666667;2;3;7;2;1;0.5;"""6/8""";67;4;0
6.83333333333;0.166666666667;2;3;7;2;2;0.5;"""6/8""";67;4;0
7.0;0.166666666667;2;3;7;2;3;0.5;"""6/8""";67;4;0
7.16666666667;0.333333333333;2;1;8;1;1;0.5;"""6/8""";74;4;0
8.0;0.166666666667;2;3;8;2;3;0.5;"""6/8""";62;5;1
8.16666666667;0.333333333333;2;3;9;1;1;0.5;"""6/8""";67;5;0
8.5;0.166666666667;2;3;9;1;3;0.5;"""6/8""";67;5;0
8.66666666667;0.166666666667;2;3;9;2;1;0.5;"""6/8""";67;5;0
8.83333333333;0.166666666667;2;3;9;2;2;0.5;"""6/8""";67;5;0
9.0;0.166666666667;2;3;9;2;3;0.5;"""6/8""";67;5;0
9.16666666667;0.333333333333;2;1;10;1;1;0.5;"""6/8""";67;5;0
