onset;duration;period;division;bar;beat;tatum;beat_duration;signature;pitch;phrase_id;phrase_begin
0.0;0.25;2;2;1;1;1;0.5;"""2/4""";67;1;1
0.25;0.25;2;2;1;1;2;0.5;"""2/4""";67;1;0
0.5;0.25;2;2;1;2;1;0.5;"""2/4""";65;1;0
0.75;0.25;2;2;1;2;2;0.5;"""2/4""";69;1;0
1.0;0.5;2;1;2;1;1;0.5;"""2/4""";67;1;0
1.5;0.25;2;1;2;2;1;0.5;"""2/4""";65;1;0
2.0;0.25;2;2;3;1;1;0.5;"""2/4""";67;2;1
2.25;0.25;2;2;3;1;2;0.5;"""2/4""";67;2;0
2.5;0.25;2;4;3;2;1;0.5;"""2/4""";65;2;0
2.75;0.125;2;4;3;2;3;0.5;"""2/4""";69;2;0
2.875;0.125;2;4;3;2;4;0.5;"""2/4""";69;2;0
3.0;0.5;2;1;4;1;1;0.5;"""2/4""";67;2;0
3.5;0.25;2;1;4;2;1;0.5;"""2/4""";65;2;0
4.0;0.25;2;2;5;1;1;0.5;"""2/4""";67;3;1
4.25;0.25;2;2;5;1;2;0.5;"""2/4""";67;3;0
4.5;0.5;2;1;5;2;1;0.5;"""2/4""";67;3;0
5.0;0.25;2;2;6;1;1;0.5;"""2/4""";67;3;0
5.25;0.25;2;2;6;1;2;0.5;"""2/4""";67;3;0
5.5;0.5;2;1;6;2;1;0.5;"""2/4""";67;3;0
6.0;0.25;2;2;7;1;1;0.5;"""2/4""";67;4;1
6.25;0.25;2;2;7;1;2;0.5;"""2/4""";67;4;0
6.5;0.25;2;2;7;2;1;0.5;"""2/4""";67;4;0
6.75;0.25;2;2;7;2;2;0.5;"""2/4""";67;4;0
7.0;0.5;2;1;8;1;1;0.5;"""2/4""";67;4;0
7.5;0.25;2;1;8;2;1;0.5;"""2/4""";67;4;0
8.0;0.5;2;1;9;1;1;0.5;"""2/4""";67;5;1
8.5;0.5;2;1;9;2;1;0.5;"""2/4""";67;5;0
9.0;0.25;2;2;10;1;1;0.5;"""2/4""";67;5;0
9.25;0.25;2;2;10;1;2;0.5;"""2/4""";67;5;0
9.5;0.5;2;1;10;2;1;0.5;"""2/4""";67;5;0
10.0;0.25;2;4;11;1;1;0.5;"""2/4""";67;6;1
10.25;0.125;2;4;11;1;3;0.5;"""2/4""";67;6;0
10.375;0.125;2;4;11;1;4;0.5;"""2/4""";67;6;0
10.5;0.25;2;2;11;2;1;0.5;"""2/4""";67;6;0
10.75;0.25;2;2;11;2;2;0.5;"""2/4""";67;6;0
11.0;0.25;2;2;12;1;1;0.5;"""2/4""";67;6;0
11.25;0.25;2;2;12;1;2;0.5;"""2/4""";67;6;0
11.5;0.5;2;1;12;2;1;0.5;"""2/4""";67;6;0
12.0;0.5;2;1;13;1;1;0.5;"""2/4""";67;7;1
12.5;0.166666666667;2;3;13;2;1;0.5;"""2/4""";65;7;0
12.6666666667;0.166666666667;2;3;13;2;2;0.5;"""2/4""";67;7;0
12.8333333333;0.166666666667;2;3;13;2;3;0.5;"""2/4""";69;7;0
13.0;0.5;2;1;14;1;1;0.5;"""2/4""";67;7;0
14.0;0.5;2;1;15;1;1;0.5;"""2/4""";67;8;1
14.5;0.166666666667;2;3;15;2;1;0.5;"""2/4""";65;8;0
14.6666666667;0.166666666667;2;3;15;2;2;0.5;"""2/4""";67;8;0
14.8333333333;0.166666666667;2;3;15;2;3;0.5;"""2/4""";69;8;0
15.0;0.5;2;1;16;1;1;0.5;"""2/4""";67;8;0
15.75;0.25;2;2;16;2;2;0.5;"""2/4""";69;9;1
16.0;0.25;2;2;17;1;1;0.5;"""2/4""";67;9;0
16.25;0.25;2;2;17;1;2;0.5;"""2/4""";67;9;0
16.5;0.25;2;2;17;2;1;0.5;"""2/4""";65;9;0
16.75;0.25;2;2;17;2;2;0.5;"""2/4""";69;9;0
17.0;0.25;2;2;18;1;1;0.5;"""2/4""";67;9;0
17.25;0.25;2;2;18;1;2;0.5;"""2/4""";67;9;0
17.5;0.25;2;2;18;2;1;0.5;"""2/4""";65;9;0
17.75;0.25;2;2;18;2;2;0.5;"""2/4""";69;10;1
18.0;0.25;2;2;19;1;1;0.5;"""2/4""";67;10;0
18.25;0.25;2;2;19;1;2;0.5;"""2/4""";67;10;0
18.5;0.25;2;2;19;2;1;0.5;"""2/4""";65;10;0
18.75;0.25;2;2;19;2;2;0.5;"""2/4""";69;10;0
19.0;0.5;2;1;20;1;1;0.5;"""2/4""";67;10;0
19.5;0.25;2;2;20;2;1;0.5;"""2/4""";65;10;0
19.75;0.25;2;2;20;2;2;0.5;"""2/4""";69;11;1
20.0;0.5;2;1;21;1;1;0.5;"""2/4""";67;11;0
20.5;0.25;2;2;21;2;1;0.5;"""2/4""";65;11;0
20.75;0.25;2;2;21;2;2;0.5;"""2/4""";69;11;0
21.0;0.5;2;1;22;1;1;0.5;"""2/4""";67;11;0
21.5;0.25;2;1;22;2;1;0.5;"""2/4""";65;11;0
