onset;duration;period;division;bar;beat;tatum;beat_duration;signature;pitch;phrase_id;phrase_begin;chorus_id;chord;form;idea
3.0316553288;0.0901133786848;4;2;1;1;2;0.333151927438;"""4/4""";70;1;1;1;Bb7;A1;rhythm_sr
3.33931972789;0.104489795918;4;1;1;2;1;0.356780045351;"""4/4""";70;1;0;1;Bb7;A1;rhythm_sr
3.66004535147;0.208979591837;4;1;1;3;1;0.338480725624;"""4/4""";70;1;0;1;Bb7;A1;rhythm_sr
4.91102040816;0.130612244898;4;4;2;2;4;0.358095238095;"""4/4""";73;2;1;1;Eb7;A1;#lick_blues
5.06775510204;0.148027210884;4;4;2;3;2;0.332698412698;"""4/4""";74;2;0;1;Eb7;A1;#lick_blues
5.23609977324;0.133514739229;4;4;2;3;4;0.332698412698;"""4/4""";73;2;0;1;Eb7;A1;#lick_blues
5.38993197279;0.153832199546;4;1;2;4;1;0.341882086168;"""4/4""";74;2;0;1;Eb7;A1;#lick_blues
5.66857142857;0.171247165533;4;1;3;1;1;0.332925170068;"""4/4""";70;2;0;1;Bb7;A1;#lick_blues
5.95102040816;0.414285714286;4;1;3;2;1;0.357074829932;"""4/4""";70;2;0;1;Bb7;A1;#lick_blues
8.45140589569;0.183151927438;4;6;5;1;2;0.342494331066;"""4/4""";67;3;1;1;Eb7;A1;void->##lick_blues
8.69006802721;0.0683900226757;4;6;5;1;6;0.342494331066;"""4/4""";65;3;0;1;Eb7;A1;void->##lick_blues
8.83015873016;0.159183673469;4;4;5;2;2;0.367709750567;"""4/4""";72;3;0;1;Eb7;A1;void->##lick_blues
9.04997732426;0.342494331066;4;4;5;2;4;0.367709750567;"""4/4""";70;3;0;1;Eb7;A1;void->##lick_blues
9.50276643991;0.220589569161;4;1;5;4;1;0.338390022676;"""4/4""";72;3;0;1;Eb7;A1;void->##lick_blues
9.86267573696;0.174149659864;4;2;6;1;2;0.351541950113;"""4/4""";67;4;1;1;Eb7;A1;void->##lick_blues
10.0890702948;0.0616553287982;4;2;6;2;1;0.338276643991;"""4/4""";70;4;0;1;Eb7;A1;void->##lick_blues
10.223015873;0.110907029478;4;2;6;2;2;0.338276643991;"""4/4""";72;4;0;1;Eb7;A1;void->##lick_blues
10.4780045351;0.458594104308;4;1;6;3;1;0.367755102041;"""4/4""";70;4;0;1;Eb7;A1;void->##lick_blues
11.0744671202;0.124807256236;4;2;6;4;2;0.342675736961;"""4/4""";67;4;0;1;Eb7;A1;void->##lick_blues
11.370521542;0.124807256236;4;2;7;1;2;0.32201814059;"""4/4""";65;4;0;1;Bb7;A1;void->##lick_blues
11.572244898;0.274285714286;4;1;7;2;1;0.367641723356;"""4/4""";65;4;0;1;Bb7;A1;void->##lick_blues
12.8130612245;0.12335600907;4;4;8;1;4;0.33283446712;"""4/4""";73;5;1;1;G7;A1;melody
12.967845805;0.108276643991;4;4;8;2;2;0.362267573696;"""4/4""";74;5;0;1;G7;A1;melody
13.1453514739;0.0861904761905;4;4;8;2;4;0.362267573696;"""4/4""";73;5;0;1;G7;A1;melody
13.2390929705;0.228367346939;4;1;8;3;1;0.337414965986;"""4/4""";74;5;0;1;G7;A1;melody
13.606893424;0.272380952381;4;1;8;4;1;0.332947845805;"""4/4""";75;5;0;1;G7;A1;melody
13.9551927438;0.287823129252;4;1;9;1;1;0.322154195011;"""4/4""";72;5;0;1;C-7;A1;melody
14.3293877551;0.385260770975;4;1;9;2;1;0.358095238095;"""4/4""";65;5;0;1;C-7;A1;melody
15.577755102;0.15231292517;4;1;10;2;1;0.332857142857;"""4/4""";72;6;1;1;F7;A1;#melody
15.9022222222;0.209387755102;4;4;10;3;1;0.357052154195;"""4/4""";72;6;0;1;F7;A1;#melody
16.1959183673;0.105873015873;4;4;10;3;4;0.357052154195;"""4/4""";73;6;0;1;F7;A1;#melody
16.3207256236;0.208117913832;4;1;10;4;1;0.332902494331;"""4/4""";74;6;0;1;F7;A1;#melody
16.6427891156;0.309047619048;4;1;11;1;1;0.347868480726;"""4/4""";70;6;0;1;Bb7;A1;#melody
17.0012018141;0.299047619048;4;1;11;2;1;0.367482993197;"""4/4""";65;6;0;1;Bb7;A1;#melody
17.3200226757;0.244285714286;4;1;11;3;1;0.322290249433;"""4/4""";58;6;0;1;Bb7;A1;#melody
18.9750566893;0.0703628117914;4;4;12;4;1;0.331882086168;"""4/4""";65;7;1;1;F7;A1;lick_blues
19.0592290249;0.130702947846;4;4;12;4;2;0.331882086168;"""4/4""";70;7;0;1;F7;A1;lick_blues
19.3407029478;0.366394557823;4;1;13;1;1;0.367845804989;"""4/4""";73;7;0;2;Bb7;A1;lick_blues
20.9690702948;0.0913378684807;4;4;14;1;4;0.328639455782;"""4/4""";65;8;1;2;Eb7;A1;void->#lick
21.0721088435;0.123106575964;4;3;14;2;1;0.351496598639;"""4/4""";70;8;0;2;Eb7;A1;void->#lick
21.3202721088;0.224943310658;4;3;14;2;3;0.351496598639;"""4/4""";73;8;0;2;Eb7;A1;void->#lick
21.6763265306;0.178095238095;4;4;14;3;4;0.323106575964;"""4/4""";73;8;0;2;Eb7;A1;void->#lick
22.0197732426;0.352653061224;4;1;15;1;1;0.303492063492;"""4/4""";73;8;0;2;Eb7;A1;void->#lick
22.3724263039;0.06820861678;4;2;15;2;1;0.368027210884;"""4/4""";74;8;0;2;Bb7;A1;void->#lick
22.5021768707;0.144557823129;4;2;15;2;2;0.368027210884;"""4/4""";72;8;0;2;Bb7;A1;void->#lick
22.7177777778;0.55589569161;4;1;15;3;1;0.332630385488;"""4/4""";72;8;0;2;Bb7;A1;void->#lick
24.8424489796;0.104126984127;4;4;17;1;2;0.33283446712;"""4/4""";63;9;1;2;Eb7;A1;void->lick_blues
24.9940362812;0.0762131519274;4;4;17;1;4;0.33283446712;"""4/4""";66;9;0;2;Eb7;A1;void->lick_blues
25.1173922902;0.28306122449;4;1;17;2;1;0.338231292517;"""4/4""";67;9;0;2;Eb7;A1;void->lick_blues
25.4563265306;0.224943310658;4;1;17;3;1;0.34179138322;"""4/4""";72;9;0;2;Eb7;A1;void->lick_blues
26.3444897959;0.0536961451247;4;6;18;1;5;0.348390022676;"""4/4""";65;10;1;2;Eb7;A1;lick
26.4025396825;0.0507936507937;4;6;18;1;6;0.348390022676;"""4/4""";67;10;0;2;Eb7;A1;lick
26.5084807256;0.182857142857;4;4;18;2;2;0.332131519274;"""4/4""";70;10;0;2;Eb7;A1;lick
26.7029478458;0.152743764172;4;4;18;2;4;0.332131519274;"""4/4""";72;10;0;2;Eb7;A1;lick
26.9133786848;0.105941043084;4;2;18;3;2;0.332698412698;"""4/4""";73;10;0;2;Eb7;A1;lick
27.0788208617;0.0629024943311;4;4;18;4;1;0.347210884354;"""4/4""";69;10;0;2;Eb7;A1;lick
27.1687981859;0.172698412698;4;4;18;4;2;0.347210884354;"""4/4""";66;10;0;2;Eb7;A1;lick
27.4430839002;0.0770068027211;4;3;19;1;1;0.332993197279;"""4/4""";64;10;0;2;Eb7;A1;lick
27.5388662132;0.410702947846;4;3;19;1;2;0.332993197279;"""4/4""";65;10;0;2;Bb7;A1;lick
28.0790929705;0.173265306122;4;6;19;2;6;0.323219954649;"""4/4""";70;10;0;2;Bb7;A1;lick
28.3019727891;0.0904081632653;4;2;19;3;2;0.351519274376;"""4/4""";67;10;0;2;Bb7;A1;lick
28.4589569161;0.18052154195;4;1;19;4;1;0.348412698413;"""4/4""";67;10;0;2;Bb7;A1;lick
29.691723356;0.108707482993;4;2;20;3;2;0.323129251701;"""4/4""";69;11;1;2;G7;A1;melody
29.8307709751;0.184807256236;4;2;20;4;1;0.347278911565;"""4/4""";70;11;0;2;G7;A1;melody
30.0235600907;0.154285714286;4;2;20;4;2;0.347278911565;"""4/4""";69;11;0;2;G7;A1;melody
30.2234240363;0.276598639456;4;1;21;1;1;0.323015873016;"""4/4""";70;11;0;2;C-7;A1;melody
30.5473015873;0.104489795918;4;1;21;2;1;0.303673469388;"""4/4""";67;11;0;2;C-7;A1;melody
30.8114285714;0.302199546485;4;1;21;3;1;0.332063492063;"""4/4""";63;11;0;2;C-7;A1;melody
31.1423129252;0.0711111111111;4;1;21;4;1;0.342448979592;"""4/4""";63;11;0;2;C-7;A1;melody
32.0406349206;0.127052154195;4;4;22;2;4;0.332947845805;"""4/4""";73;12;1;2;F7;A1;#+lick
32.1828571429;0.210340136054;4;4;22;3;2;0.332766439909;"""4/4""";74;12;0;2;F7;A1;#+lick
32.4005442177;0.130634920635;4;4;22;3;4;0.332766439909;"""4/4""";73;12;0;2;F7;A1;#+lick
32.5413151927;0.177868480726;4;5;22;4;2;0.338231292517;"""4/4""";74;12;0;2;F7;A1;#+lick
32.7556462585;0.0936507936508;4;5;22;4;5;0.338231292517;"""4/4""";70;12;0;2;F7;A1;#+lick
32.9128344671;0.0261224489796;4;4;23;1;2;0.332766439909;"""4/4""";66;12;0;2;Bb7;A1;#+lick
32.9578231293;0.216235827664;4;4;23;1;3;0.332766439909;"""4/4""";68;12;0;2;Bb7;A1;#+lick
33.1740589569;0.379863945578;4;1;23;2;1;0.351632653061;"""4/4""";65;12;0;2;Bb7;A1;#+lick
35.7456689342;0.0653287981859;4;4;25;2;1;0.332925170068;"""4/4""";68;13;1;3;Bb7;A1;void->rhythm_mr
35.8443537415;0.118140589569;4;4;25;2;2;0.332925170068;"""4/4""";70;13;0;3;Bb7;A1;void->rhythm_mr
36.0315646259;0.0715873015873;4;4;25;2;4;0.332925170068;"""4/4""";70;13;0;3;Bb7;A1;void->rhythm_mr
36.1534693878;0.161360544218;4;3;25;3;1;0.332630385488;"""4/4""";72;13;0;3;Bb7;A1;void->rhythm_mr
36.3753061224;0.0827891156463;4;3;25;3;3;0.332630385488;"""4/4""";72;13;0;3;Bb7;A1;void->rhythm_mr
36.4862811791;0.195714285714;4;4;25;4;2;0.341836734694;"""4/4""";70;13;0;3;Bb7;A1;void->rhythm_mr
36.7257142857;0.0796145124717;4;4;25;4;4;0.341836734694;"""4/4""";70;13;0;3;Bb7;A1;void->rhythm_mr
36.8550566893;0.233287981859;4;1;26;1;1;0.332811791383;"""4/4""";68;13;0;3;Eb7;A1;void->rhythm_mr
37.1229024943;0.0420861678005;4;4;26;2;1;0.338412698413;"""4/4""";65;13;0;3;Eb7;A1;void->rhythm_mr
37.1664399093;0.155283446712;4;4;26;2;2;0.338412698413;"""4/4""";68;13;0;3;Eb7;A1;void->rhythm_mr
37.4202040816;0.34074829932;4;1;26;3;1;0.331927437642;"""4/4""";68;13;0;3;Eb7;A1;void->rhythm_mr
37.7651020408;0.0695238095238;4;4;26;4;1;0.36768707483;"""4/4""";65;13;0;3;Eb7;A1;void->rhythm_mr
