Signature: 4/4, Ticks per Beat: 1024
onset;onsetics;takt;beat;ticks;pitch;durs;durtic;dur16
0,000000;0;1;1;512;61;0,062500;512;2
0,062500;6144;1;2;0;61;0,062500;512;2
0,125000;6656;1;2;512;61;0,062500;512;2
0,187500;7168;1;3;0;71;0,125000;1024;4
0,312500;8192;1;4;0;70;0,062500;512;2
0,375000;8704;1;4;512;66;0,687500;5632;22
1,062500;14336;3;2;0;70;0,062500;512;2
1,125000;14848;3;2;512;70;0,062500;512;2
1,187500;15360;3;3;0;70;0,062500;512;2
1,250000;15872;3;3;512;71;0,062500;512;2
1,312500;16384;3;4;0;70;0,062500;512;2
1,375000;16896;3;4;512;68;0,687500;5632;22
2,062500;22528;5;2;0;68;0,062500;512;2
2,125000;23040;5;2;512;68;0,062500;512;2
2,187500;23552;5;3;0;68;0,062500;512;2
2,250000;24064;5;3;512;68;0,062500;512;2
2,312500;24576;5;4;0;66;0,062500;512;2
2,375000;25088;5;4;512;68;0,062500;512;2
2,437500;25600;6;1;0;68;0,187500;1536;6
2,625000;27136;6;2;512;68;0,062500;512;2
2,687500;27648;6;3;0;68;0,062500;512;2
2,750000;28160;6;3;512;68;0,062500;512;2
2,812500;28672;6;4;0;70;0,062500;512;2
2,875000;29184;6;4;512;71;0,125000;1024;4
3,000000;30208;7;1;512;68;0,062500;512;2
3,062500;30720;7;2;0;68;0,062500;512;2
3,125000;31232;7;2;512;70;0,062500;512;2
3,187500;31744;7;3;0;71;0,125000;1024;4
3,312500;32768;7;4;0;70;0,062500;512;2
3,375000;33280;7;4;512;66;0,000000;0;0
